Date,Open,High,Low,Close,Volume,MA_10,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,MA_200,MACD,Signal_Line,ADX,ATR,Sentiment_Proxy,RSI_Lag_1,MACD_Lag_1,ADX_Lag_1,RSI_Lag_2,MACD_Lag_2,ADX_Lag_2,RSI_Lag_3,MACD_Lag_3,ADX_Lag_3,Target
2021-01-25,166.4250030517578,168.1945037841797,162.15750122070312,164.6999969482422,74996000,159.550048828125,158.87886993408202,59.63114597031954,160.29954986572267,167.80138511912546,152.79771461231988,0.0005376354551673845,148.5630670928955,0.9171546717599313,0.16636491501119216,15.409690896151545,3.6418566022600447,1.037229252535533,52.819756996432616,0.612709189406047,14.709188976682025,51.6513149112268,0.2242249213330183,17.408363461163386,45.367036558940605,-0.3500262144825399,21.30358089640751,0
2021-01-26,164.8179931640625,166.89999389648438,164.14349365234375,166.30650329589844,59104000,160.60964965820312,159.06760986328126,59.64923897619546,160.6831497192383,168.59964043619084,152.7666590022857,0.009754137082109926,148.8839096069336,1.2733827820011356,0.3877684884091809,17.092206195446405,3.6304637363978793,1.01679323488739,59.63114597031954,0.9171546717599313,15.409690896151545,52.819756996432616,0.612709189406047,14.709188976682025,51.6513149112268,0.2242249213330183,17.408363461163386,0
2021-01-27,167.07449340820312,167.3260040283203,160.35400390625,161.62899780273438,93204000,161.16839904785155,159.18990966796875,58.24751137702024,160.55469970703126,168.3128451956621,152.79655421840042,-0.02812581228312927,149.14983711242675,1.1648330537382492,0.5431814014749945,18.104979206836404,3.8164988926478793,1.0434788028501394,59.64923897619546,1.2733827820011356,17.092206195446405,59.63114597031954,0.9171546717599313,15.409690896151545,52.819756996432616,0.612709189406047,14.709188976682025,1
2021-01-28,161.7519989013672,165.08399963378906,161.4344940185547,161.88099670410156,62984000,161.52704925537108,159.2987194824219,56.83092354366988,160.34374923706054,167.68527554382084,153.00222293030023,0.0015591193708615059,149.3884120941162,1.086614996048894,0.6518681203897745,18.15186631793641,3.8266067504882812,1.0226067274991113,58.24751137702024,1.1648330537382492,18.104979206836404,59.64923897619546,1.2733827820011356,17.092206195446405,59.63114597031954,0.9171546717599313,15.409690896151545,1
2021-01-29,161.5,161.84950256347656,159.2274932861328,160.30999755859375,85872000,161.9206985473633,159.3738595581055,52.08622202137995,160.14462432861328,167.24734532215558,153.04190333507097,-0.009704654514695155,149.61304206848143,0.8876280959833878,0.6990201155084972,17.213228452090572,3.8431429181780135,1.0164670637163897,56.83092354366988,1.086614996048894,18.15186631793641,58.24751137702024,1.1648330537382492,18.104979206836404,59.64923897619546,1.2733827820011356,17.092206195446405,1
2021-02-01,162.1179962158203,167.51300048828125,161.75149536132812,167.1439971923828,83204000,163.1138488769531,159.58107940673827,68.1078740225983,160.3594993591309,168.04268328549327,152.67631543276846,0.042629902924745666,149.846714553833,1.2667736226049158,0.812570816927781,18.058653982091297,4.098000662667411,1.0356194860151544,52.08622202137995,0.8876280959833878,17.213228452090572,56.83092354366988,1.086614996048894,18.15186631793641,58.24751137702024,1.1648330537382492,18.104979206836404,0
2021-02-02,169.0,171.38699340820312,168.05650329589844,169.0,141972000,164.41004943847656,159.85561950683595,69.57741725481662,160.84292449951172,169.4186087651422,152.26724023388124,0.011104214562255077,150.097964553833,1.6974459985131034,0.9895458532448456,19.52852583264999,4.200572422572544,1.0198176806430435,68.1078740225983,1.2667736226049158,18.058653982091297,52.08622202137995,0.8876280959833878,17.213228452090572,56.83092354366988,1.086614996048894,18.15186631793641,0
2021-02-03,171.25050354003906,171.6999969482422,165.43099975585938,165.62649536132812,141776000,164.65579833984376,160.0511294555664,60.71427615812114,161.07797393798828,169.91684715243977,152.23910072353678,-0.019961565909300982,150.32769454956053,1.7464117805583896,1.1409190387075545,20.895747638559026,4.4015012468610495,1.0378949362672927,69.57741725481662,1.6974459985131034,19.52852583264999,68.1078740225983,1.2667736226049158,18.058653982091297,52.08622202137995,0.8876280959833878,17.213228452090572,1
2021-02-04,166.5,167.35000610351562,163.8874969482422,166.5500030517578,73414000,164.77584838867188,160.2827294921875,65.3174926539186,161.55952377319335,170.4932595381315,152.6257880082552,0.005575845147329783,150.57841457366942,1.8385432856075,1.2804438880875437,21.86895745760028,4.443787711007254,1.0211273539455359,60.71427615812114,1.7464117805583896,20.895747638559026,69.57741725481662,1.6974459985131034,19.52852583264999,68.1078740225983,1.2667736226049158,18.058653982091297,0
2021-02-05,165.9499969482422,168.85000610351562,165.135498046875,167.6074981689453,72416000,165.07544860839843,160.5364895629883,68.71506989821802,162.0344985961914,171.20261535157397,152.86638184080886,0.006349415177487883,150.82557956695555,1.974132613320677,1.4191816331341705,23.233929447315,4.539895193917411,1.0224936982088868,65.3174926539186,1.8385432856075,21.86895745760028,60.71427615812114,1.7464117805583896,20.895747638559026,69.57741725481662,1.6974459985131034,19.52852583264999,0
2021-02-08,167.9250030517578,168.25,165.1999969482422,166.14700317382812,65148000,165.22014923095702,160.74136962890626,64.97629577519552,162.385099029541,171.62238491084145,153.14781314824057,-0.008713780773966562,151.05645206451416,1.9413596070658912,1.5236172279205147,22.45101377719957,4.582752772739956,1.018462488547826,68.71506989821802,1.974132613320677,23.233929447315,65.3174926539186,1.8385432856075,21.86895745760028,60.71427615812114,1.7464117805583896,20.895747638559026,0
2021-02-09,165.62449645996094,166.89999389648438,164.89199829101562,165.25,44070000,165.1144989013672,160.86129974365235,53.78142173471821,162.86207427978516,171.6209807294142,154.10316783015614,-0.00539885256244832,151.28014705657958,1.8220031853692547,1.583294419410263,22.41285306277909,4.158180236816406,1.0121776412820522,64.97629577519552,1.9413596070658912,22.45101377719957,68.71506989821802,1.974132613320677,23.233929447315,65.3174926539186,1.8385432856075,21.86895745760028,0
2021-02-10,165.6999969482422,165.8975067138672,162.6999969482422,164.32899475097656,63032000,165.3844985961914,160.95253967285157,48.05665908081834,163.27644882202148,171.4406859912964,155.11221165274657,-0.005573405440383872,151.5077920150757,1.6342562461080092,1.5934867847498122,22.641979913318856,4.082395281110491,1.0196527954861745,53.78142173471821,1.8220031853692547,22.41285306277909,64.97629577519552,1.9413596070658912,22.45101377719957,68.71506989821802,1.974132613320677,23.233929447315,0
2021-02-11,164.60000610351562,164.60000610351562,162.4029998779297,163.10650634765625,46028000,165.50704956054688,161.04662994384765,47.18598983508692,163.51704940795898,171.33957276803625,155.6945260478817,-0.007439273910078148,151.7448045349121,1.3710166205403311,1.548992751907916,22.46060441281574,4.100931440080915,1.0135281135646343,48.05665908081834,1.6342562461080092,22.641979913318856,53.78142173471821,1.8220031853692547,22.41285306277909,64.97629577519552,1.9413596070658912,22.45101377719957,1
2021-02-12,162.5,164.0124969482422,161.66549682617188,163.885498046875,46706000,165.864599609375,161.10425994873046,48.51539506861629,163.89264907836915,170.9554561980333,156.829841958705,0.004775969497859078,151.9710545349121,1.211292415596887,1.4814526846457103,21.068863645280537,3.837359837123326,1.0145176315796924,47.18598983508692,1.3710166205403311,22.46060441281574,48.05665908081834,1.6342562461080092,22.641979913318856,53.78142173471821,1.8220031853692547,22.41285306277909,1
2021-02-16,162.70249938964844,165.4149932861328,162.67950439453125,163.44749450683594,51494000,165.4949493408203,161.16967987060548,44.55696467290892,164.3043991088867,170.0792578276658,158.52954039010763,-0.0026726192693009576,152.16979202270508,1.037408013480274,1.3926437504126232,19.276282644809253,3.8358590262276784,1.0168152030077953,48.51539506861629,1.211292415596887,21.068863645280537,47.18598983508692,1.3710166205403311,22.46060441281574,48.05665908081834,1.6342562461080092,22.641979913318856,0
2021-02-17,163.17999267578125,166.04550170898438,162.97500610351562,165.4320068359375,65950000,165.13815002441407,161.29158996582032,58.06747528944432,164.77409973144532,169.0521562609388,160.49604320195184,0.012141589169594624,152.42544204711913,1.0476601575795712,1.3236470318460127,19.039488014926548,3.5571801321847096,1.0188402852614007,44.55696467290892,1.037408013480274,19.276282644809253,48.51539506861629,1.211292415596887,21.068863645280537,47.18598983508692,1.3710166205403311,22.46060441281574,0
2021-02-18,164.12100219726562,166.89999389648438,163.69700622558594,166.4114990234375,60548000,165.216650390625,161.45723999023437,59.32298015336975,164.93622436523438,169.20391103462458,160.66853769584418,0.005920814274298136,152.67850204467774,1.121889446032526,1.2832955146833154,19.141081498092785,3.5252859933035716,1.0195665623016006,58.06747528944432,1.0476601575795712,19.039488014926548,44.55696467290892,1.037408013480274,19.276282644809253,48.51539506861629,1.211292415596887,21.068863645280537,0
2021-02-19,166.4114990234375,166.6750030517578,162.28750610351562,162.4949951171875,86104000,164.81114959716797,161.54914001464843,54.10050879801337,164.79349899291992,169.1919161938245,160.39508179201533,-0.023535055745747435,152.91152702331544,0.8548335690109639,1.1976031255488453,20.00127360021597,3.6491426740373885,1.0270353341029446,59.32298015336975,1.121889446032526,19.141081498092785,58.06747528944432,1.0476601575795712,19.039488014926548,44.55696467290892,1.037408013480274,19.276282644809253,0
2021-02-22,160.406494140625,161.61599731445312,158.61300659179688,159.03700256347656,70314000,163.9541000366211,161.55259002685546,32.57834008601637,164.51477432250977,169.6126423619803,159.41690628303922,-0.021280609604111933,153.11889701843262,0.36000880558964354,1.030084261557005,19.15609678120344,3.4119273594447543,1.018932815077295,54.10050879801337,0.8548335690109639,20.00127360021597,59.32298015336975,1.121889446032526,19.141081498092785,58.06747528944432,1.0476601575795712,19.039488014926548,0
2021-02-23,156.35150146484375,160.2364959716797,154.67999267578125,159.72500610351562,93544000,163.31190032958983,161.64289001464843,29.01490043361781,164.26602478027343,169.79326399933845,158.7387855612084,0.004326059526709614,153.3256195449829,0.0231063952132331,0.8286886882882506,20.03233096524176,3.505749293736049,1.0359225727890045,32.57834008601637,0.36000880558964354,19.15609678120344,54.10050879801337,0.8548335690109639,20.00127360021597,59.32298015336975,1.121889446032526,19.141081498092785,0
2021-02-24,158.33749389648438,158.56149291992188,156.2689971923828,157.97650146484375,60226000,162.5845504760742,161.70093017578125,31.31778289203031,163.8495246887207,169.95455933261564,157.74449004482574,-0.010946968676518232,153.52059955596923,-0.38059365697245084,0.5868322192361103,21.661974092695882,3.304821559361049,1.0146701890248695,29.01490043361781,0.0231063952132331,20.03233096524176,32.57834008601637,0.36000880558964354,19.15609678120344,54.10050879801337,0.8548335690109639,20.00127360021597,0
2021-02-25,156.83700561523438,158.91299438476562,152.38800048828125,152.85800170898438,90676000,161.437451171875,161.64167022705078,22.24855833493639,163.4109748840332,171.21213130510787,155.60981846295854,-0.03240038681954516,153.68263957977294,-1.1008589928335368,0.24929397682218085,23.858720808314665,3.5235704694475447,1.042818291962471,31.31778289203031,-0.38059365697245084,21.661974092695882,29.01490043361781,0.0231063952132331,20.03233096524176,32.57834008601637,0.36000880558964354,19.15609678120344,1
2021-02-26,154.75999450683594,156.1219940185547,151.8350067138672,154.64649963378906,85518000,160.5914505004883,161.5776303100586,24.48621722513448,163.04925003051758,171.7662508781282,154.33224918290696,0.011700387973209825,153.86663455963134,-1.509951840400305,-0.10255518662231633,26.436319818488887,3.5644618443080356,1.0282345119051914,22.24855833493639,-1.1008589928335368,23.858720808314665,31.31778289203031,-0.38059365697245084,21.661974092695882,29.01490043361781,0.0231063952132331,20.03233096524176,0
2021-03-01,156.39450073242188,157.47799682617188,154.89950561523438,157.3070068359375,54582000,159.93360137939453,161.55865051269532,33.383469343034704,162.89910049438475,171.91315908233975,153.88504190642976,0.017203798394717307,154.0611895751953,-1.6010245585174232,-0.4022490610013377,28.276351423704,3.548854282924107,1.0166462197583923,24.48621722513448,-1.509951840400305,26.436319818488887,22.24855833493639,-1.1008589928335368,23.858720808314665,31.31778289203031,-0.38059365697245084,21.661974092695882,0
2021-03-02,157.17349243164062,158.17599487304688,154.3560028076172,154.72650146484375,51916000,159.0615020751953,161.41222045898436,31.39640524215737,162.27822570800782,171.75968090380937,152.79677051220628,-0.016404262105025436,154.23760959625244,-1.8599848138985067,-0.6937962115807715,30.988670793232426,3.6782826014927457,1.0247479333226241,33.383469343034704,-1.6010245585174232,28.276351423704,24.48621722513448,-1.509951840400305,26.436319818488887,22.24855833493639,-1.1008589928335368,23.858720808314665,0
2021-03-03,154.0590057373047,155.38900756835938,149.75,150.25,79774000,157.54330139160157,161.18114044189454,27.89033456803672,161.34072570800782,171.69175722581733,150.98969419019832,-0.02893170479822993,154.38641460418702,-2.398777326690009,-1.0347924346026192,34.82327024898789,3.852675301688058,1.037656144029111,31.39640524215737,-1.8599848138985067,30.988670793232426,33.383469343034704,-1.6010245585174232,28.276351423704,24.48621722513448,-1.509951840400305,26.436319818488887,0
2021-03-04,150.60000610351562,152.906494140625,147.27149963378906,148.8784942626953,109632000,155.79000091552734,160.95706024169922,27.76040645554906,160.50332565307616,172.03678195776675,148.96986934838557,-0.009128157985388907,154.52424205780028,-2.902979584112927,-1.4084298645046809,38.90755610853882,4.098245893205915,1.0382626273301225,27.89033456803672,-2.398777326690009,34.82327024898789,31.39640524215737,-1.8599848138985067,30.988670793232426,33.383469343034704,-1.6010245585174232,28.276351423704,1
2021-03-05,150.25,150.4499969482422,144.0500030517578,150.0229949951172,107772000,154.5428009033203,160.75134002685547,28.57652213980808,159.67697525024414,171.74228735124544,147.61166314924284,0.007687481916645478,154.6620245361328,-3.1736282506286955,-1.761469541729484,42.9560259853454,4.387745448521206,1.0444289743901278,27.76040645554906,-2.902979584112927,38.90755610853882,27.89033456803672,-2.398777326690009,34.82327024898789,31.39640524215737,-1.8599848138985067,30.988670793232426,1
2021-03-08,150.75,153.22950744628906,147.5655059814453,147.59750366210938,83700000,153.3988510131836,160.49677001953123,26.922654808353258,158.67647552490234,171.27945167738758,146.0734993724171,-0.016167463748385735,154.7755270385742,-3.542994711066143,-2.117774575596816,46.88376828707512,4.596924918038504,1.0383829637364976,28.57652213980808,-3.1736282506286955,42.9560259853454,27.76040645554906,-2.902979584112927,38.90755610853882,27.89033456803672,-2.398777326690009,34.82327024898789,1
2021-03-09,150.89950561523438,154.54800415039062,150.25750732421875,153.1425018310547,80600000,152.7406005859375,160.37434997558594,33.78757629594918,158.02625045776367,170.3450552208519,145.70744569467544,0.03756837366056898,154.9295545578003,-3.349672343674598,-2.3641541292123724,49.64141503650836,4.874068123953683,1.0285542925779678,26.922654808353258,-3.542994711066143,46.88376828707512,28.57652213980808,-3.1736282506286955,42.9560259853454,27.76040645554906,-2.902979584112927,38.90755610853882,1
2021-03-10,154.92250061035156,155.822998046875,151.50250244140625,152.8820037841797,60250000,152.23115081787108,160.25929992675782,31.806640941598232,157.40785064697266,169.43815331742374,145.37754797652158,-0.0017010173123747085,155.0847445678711,-3.180816517193449,-2.527486606808588,52.04025717799005,4.953890119280134,1.0285176517605028,33.78757629594918,-3.349672343674598,49.64141503650836,26.922654808353258,-3.542994711066143,46.88376828707512,28.57652213980808,-3.1736282506286955,42.9560259853454,1
2021-03-11,155.20050048828125,156.58900451660156,154.14649963378906,155.67950439453125,55528000,152.51330108642577,160.08893005371092,40.55071001896373,156.9753761291504,168.57213726515434,145.37861499314644,0.018298429776605563,155.25767707824707,-2.789111003116716,-2.5798114860702137,53.7324181811767,4.90528324672154,1.0158453476959597,31.806640941598232,-3.180816517193449,52.04025717799005,33.78757629594918,-3.349672343674598,49.64141503650836,26.922654808353258,-3.542994711066143,46.88376828707512,0
2021-03-12,153.75,154.94900512695312,152.27499389648438,154.47450256347656,48438000,152.49610137939453,159.85641998291015,43.25283892181898,156.5437759399414,167.8177904342505,145.26976144563233,-0.0077402727850476305,155.42745208740234,-2.546559979999813,-2.5731611848561338,55.34728910596673,4.871177673339844,1.0175604093754653,40.55071001896373,-2.789111003116716,53.7324181811767,31.806640941598232,-3.180816517193449,52.04025717799005,33.78757629594918,-3.349672343674598,49.64141503650836,1
2021-03-15,153.72850036621094,154.11199951171875,151.60450744628906,154.08399963378906,58272000,152.17380065917968,159.65225006103515,41.58385728055569,156.0537010192871,166.82488392660505,145.28251811196915,-0.0025279442445658162,155.59759708404542,-2.3586577314360113,-2.530260494172109,53.85314719560807,4.679284232003348,1.016539693361809,43.25283892181898,-2.546559979999813,55.34728910596673,40.55071001896373,-2.789111003116716,53.7324181811767,31.806640941598232,-3.180816517193449,52.04025717799005,0
2021-03-16,155.24850463867188,156.44549560546875,153.79299926757812,154.59300231933594,50776000,152.16045074462892,159.48718017578125,44.758086821425415,155.6109764099121,165.81554368219773,145.40640913762647,0.0033034103914528767,155.7599695968628,-2.143957376803229,-2.452999870698333,51.830402649327674,4.621890476771763,1.0172471851808784,41.58385728055569,-2.3586577314360113,53.85314719560807,43.25283892181898,-2.546559979999813,55.34728910596673,40.55071001896373,-2.789111003116716,53.7324181811767,0
2021-03-17,153.66099548339844,158.65249633789062,153.51100158691406,156.7864990234375,62372000,152.81410064697266,159.43628021240235,56.692839287422586,155.1787010192871,164.30731009404195,146.05009194453226,0.014188848597238346,155.92614208221437,-1.7763324914867837,-2.3176663948560234,48.28079276193584,4.523069109235491,1.03349267933781,44.758086821425415,-2.143957376803229,51.830402649327674,41.58385728055569,-2.3586577314360113,53.85314719560807,43.25283892181898,-2.546559979999813,55.34728910596673,0
2021-03-18,155.0500030517578,155.8314971923828,151.25,151.39950561523438,72992000,153.06620178222656,159.2457601928711,45.07239899685765,154.42810134887696,162.0045636796281,146.85163901812584,-0.03435878370750434,156.0650371170044,-1.8977958590130584,-2.2336922876874308,44.22337556179315,4.6123199462890625,1.030290890528151,56.692839287422586,-1.7763324914867837,48.28079276193584,44.758086821425415,-2.143957376803229,51.830402649327674,41.58385728055569,-2.3586577314360113,53.85314719560807,1
2021-03-19,151.4615020751953,153.864501953125,150.8314971923828,153.7480010986328,92508000,153.43870239257814,159.18234008789062,44.54725549814449,153.99075164794922,160.54779652064792,147.43370677525053,0.015511909856343209,156.21417713165283,-1.78398779376667,-2.143751388903279,41.40387982264243,4.626713344029018,1.0201085636435316,45.07239899685765,-1.8977958590130584,44.22337556179315,56.692839287422586,-1.7763324914867837,48.28079276193584,44.758086821425415,-2.143957376803229,51.830402649327674,1
2021-03-22,153.3925018310547,156.32899475097656,153.00250244140625,155.5435028076172,58044000,154.2333023071289,159.13105010986328,51.28257704492984,153.81607666015626,159.9815431133591,147.65061020695342,0.01167821172408301,156.37674465179444,-1.5312606798937907,-2.0212532471013813,38.27714715336346,4.591463361467634,1.0217414242021579,44.54725549814449,-1.78398779376667,41.40387982264243,45.07239899685765,-1.8977958590130584,44.22337556179315,56.692839287422586,-1.7763324914867837,48.28079276193584,0
2021-03-23,156.35000610351562,159.10000610351562,156.04249572753906,156.875,76346000,154.60655212402344,159.08585021972655,61.53980682645744,153.67357635498047,159.3785525184879,147.96860019147303,0.008560288075996736,156.54036964416503,-1.2095885419412582,-1.8589203060693569,35.40858246132642,4.442713056291852,1.0195940878907448,51.28257704492984,-1.5312606798937907,38.27714715336346,44.54725549814449,-1.78398779376667,41.40387982264243,45.07239899685765,-1.8977958590130584,44.22337556179315,0
2021-03-24,157.552001953125,158.0155029296875,154.25750732421875,154.35350036621094,59180000,154.75370178222656,159.05871032714845,59.169334592676186,153.49242630004883,158.84106906318468,148.143783536913,-0.016073304438495972,156.68112213134765,-1.144926996760006,-1.716121644207487,32.515957777338116,4.308641706194196,1.0243618328252264,61.53980682645744,-1.2095885419412582,35.40858246132642,51.28257704492984,-1.5312606798937907,38.27714715336346,44.54725549814449,-1.78398779376667,41.40387982264243,0
2021-03-25,153.64950561523438,155.48899841308594,151.85699462890625,152.31300354003906,71270000,154.41705169677735,158.9841403198242,53.72347287941821,153.46517639160157,158.8329475554664,148.09740522773674,-0.013219634289670767,156.79247215270996,-1.2439933164777415,-1.621695978661538,29.665094742027424,4.110928126743862,1.02391726369309,59.169334592676186,-1.144926996760006,32.515957777338116,61.53980682645744,-1.2095885419412582,35.40858246132642,51.28257704492984,-1.5312606798937907,38.27714715336346,1
