Date,Open,High,Low,Close,Volume,MA_10,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower
2020-04-01,96.64849853515625,97.24800109863281,94.6500015258789,95.38500213623047,82438000,95.66374969482422,97.40852951049804,64.01785803539397,93.14939956665039,101.26550462423873,85.03329450906205
2020-04-02,95.08200073242188,96.37650299072266,94.5,95.94149780273438,86720000,95.85324935913086,97.43989944458008,59.204132030540656,93.13639945983887,101.2327291289163,85.04006979076144
2020-04-03,95.55750274658203,96.31649780273438,94.4574966430664,95.32949829101562,72198000,96.15574951171875,97.46190948486328,66.89773032075468,93.15014953613282,101.26111593897387,85.03918313329176
2020-04-06,96.80000305175781,99.9260025024414,96.5009994506836,99.87950134277344,115464000,96.62954940795899,97.59785949707032,65.40904132171599,93.6425994873047,102.1426771815027,85.14252179310668
2020-04-07,100.85549926757812,101.78600311279297,99.88099670410156,100.58000183105469,102280000,96.98704986572265,97.78111953735352,64.94502607676208,93.94204940795899,102.98729765160876,84.89680116430922
2020-04-08,101.05000305175781,102.19999694824219,100.55750274658203,102.1500015258789,79546000,97.7728500366211,97.97086959838867,63.78075799086284,94.49739952087403,104.13751484333625,84.8572841984118
2020-04-09,102.21499633789062,102.6500015258789,100.88300323486328,102.13800048828125,92930000,98.20920028686524,98.15562957763672,67.76828742756672,95.41277465820312,104.22979071902833,86.59575859737791
2020-04-13,102.0,109.0,101.9000015258789,108.44349670410156,134334000,99.5530502319336,98.45381958007812,71.3583780402741,96.3724494934082,106.45280378744484,86.29209519937156
2020-04-14,110.02349853515625,114.5999984741211,109.31050109863281,114.16600036621094,161744000,101.14990005493163,98.7284196472168,74.51641881689126,97.85787467956543,109.21966585930403,86.49608349982682
2020-04-15,112.88400268554688,116.66850280761719,112.25,115.38400268554688,137332000,102.93970031738282,99.03189971923828,81.47683776403943,99.10747489929199,112.3531276741863,85.86182212439768
2020-04-16,117.30000305175781,123.05000305175781,116.75,120.40950012207031,240764000,105.4421501159668,99.3904197692871,82.2923489898406,100.55294990539551,116.36426765193848,84.74163215885254
2020-04-17,118.61650085449219,120.0,115.8010025024414,118.75,158600000,107.72300033569336,99.72554977416992,84.98394066261993,101.7881248474121,119.23443355853003,84.34181613629418
2020-04-20,119.49749755859375,122.2490005493164,119.30249786376953,119.68049621582031,115414000,110.15810012817383,100.06892974853515,83.91159776525548,103.15692481994628,121.72968642960159,84.58416321029098
2020-04-21,120.83049774169922,121.41549682617188,113.98300170898438,116.40599822998047,149534000,111.81074981689453,100.31776977539063,77.63012290196053,104.22014961242675,123.28890339140622,85.15139583344728
2020-04-22,118.44999694824219,119.69999694824219,117.55000305175781,118.17449951171875,84244000,113.57019958496093,100.54734970092774,83.6073807267722,105.2786247253418,125.00005617227194,85.55719327841166
2020-04-23,119.9990005493164,121.21099853515625,119.10399627685547,119.97250366210938,101332000,115.35244979858399,100.79599975585937,84.18642229683675,106.56264991760254,126.61348171262368,86.5118181225814
2020-04-24,120.8499984741211,121.02149963378906,119.0999984741211,120.51100158691406,76498000,117.18974990844727,101.04621978759765,85.89818831390029,107.69947509765625,128.2249293053778,87.1740208899347
2020-04-27,122.16000366210938,122.24400329589844,118.1500015258789,118.80000305175781,112912000,118.22540054321288,101.27234985351562,79.34821918845739,108.88922538757325,129.07212394646444,88.70632682868207
2020-04-28,118.6050033569336,118.67500305175781,115.30000305175781,115.7040023803711,105388000,118.3792007446289,101.45155990600585,71.83656042280464,109.76455039978028,129.5087779877759,90.02032281178465
2020-04-29,116.50050354003906,119.59449768066406,115.5,118.635498046875,91832000,118.70435028076172,101.66859985351563,72.90193465702112,110.82202529907227,130.05620449820103,91.5878460999435
2020-04-30,120.99199676513672,123.75,119.80049896240234,123.69999694824219,190692000,119.03339996337891,101.97237976074219,76.26693443782742,112.23777503967285,130.84582852005397,93.62972155929174
2020-05-01,116.83999633789062,118.12200164794922,112.90950012207031,114.302001953125,195452000,118.5886001586914,102.10531982421875,56.63680467853564,113.15580024719239,130.11749289730793,96.19410759707685
2020-05-04,112.81900024414062,116.3489990234375,112.81900024414062,115.79949951171875,97318000,118.20050048828125,102.32533981323242,52.04640242785796,114.17930030822754,128.93935586557097,99.4192447508841
2020-05-05,117.0,117.55000305175781,115.35649871826172,115.88999938964844,64850000,118.14890060424804,102.63384979248048,50.65232692317529,114.97982521057129,128.12241831186788,101.83723210927471
2020-05-06,116.47200012207031,117.87249755859375,116.0,117.56300354003906,62356000,118.08775100708007,103.0123698425293,45.98309760649912,115.8289752960205,127.11803481904052,104.53991577300049
2020-05-07,118.73899841308594,118.80000305175781,117.15550231933594,118.38050079345703,67928000,117.92855072021484,103.40038986206055,49.46587929143287,116.64050025939942,125.94899227338972,107.33200824540911
2020-05-08,118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,64132000,117.77550048828125,103.8956999206543,48.978374726137616,117.48262519836426,123.84944245611293,111.1158079406156
2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.44999694824219,65184000,117.94049987792968,104.42094985961914,56.23035731035409,118.08295021057128,122.94828123149439,113.21761918964818
2020-05-12,120.59249877929688,120.94999694824219,117.75,117.84750366210938,61498000,118.15485000610352,104.82394989013672,49.50883793760523,118.26702537536622,122.77373695274679,113.76031379798565
2020-05-13,118.33999633789062,120.38500213623047,116.88999938964844,118.39600372314453,95658000,118.13090057373047,105.28287994384766,47.53967700216248,118.4176254272461,122.71513613804294,114.12011471644925
2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341797,72962000,117.70515060424805,105.6958999633789,48.35849431226149,118.36927528381348,122.59356307062355,114.14498749700341
2020-05-15,118.4260025024414,120.55000305175781,117.81849670410156,120.48899841308594,84700000,118.32385025024413,106.18164993286133,52.64882500716707,118.45622520446777,122.78383433565853,114.12861607327702
2020-05-18,120.21749877929688,121.6500015258789,119.20050048828125,121.31300354003906,87144000,118.87520065307618,106.70682006835938,59.47147142814076,118.53785057067871,123.02145914331437,114.05424199804305
2020-05-19,121.49150085449219,124.25,121.44850158691406,122.46649932861328,86410000,119.53285064697266,107.35554000854492,56.882373403677036,118.84087562561035,123.53221244972754,114.14953880149316
2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,79962000,120.26625061035156,107.9616600036621,52.3752024827795,119.17700080871582,124.57708008041513,113.7769215370165
2020-05-21,125.0,126.27249908447266,122.12699890136719,122.33699798583984,102288000,120.66190032958984,108.58753997802734,71.88180584014584,119.29522552490235,124.86936284059335,113.72108820921135
2020-05-22,122.75050354003906,123.49250030517578,121.50650024414062,121.84400177001953,57342000,120.94825057983398,109.34781005859375,67.41380303224125,119.36187553405762,125.02833431511313,113.6954167530021
2020-05-26,122.9000015258789,123.0999984741211,120.7030029296875,121.09300231933594,71364000,121.01255111694336,109.98467010498047,64.43995744882679,119.47652549743653,125.18772951439793,113.76532148047512
2020-05-27,120.24949645996094,120.67900085449219,116.5,120.51950073242188,101138000,121.27975082397461,110.70591018676758,58.738507304902676,119.71730041503906,125.15849241368306,114.27610841639506
2020-05-28,119.21649932861328,121.84850311279297,118.9114990234375,120.05500030517578,63804000,121.44565048217774,111.29917022705078,55.05479016678873,119.7882755279541,125.2070383457349,114.3695127101733
2020-05-29,120.7969970703125,122.11849975585938,119.91000366210938,122.11849975585938,70198000,121.71325073242187,111.91154022216797,58.7036160813667,119.70920066833496,124.93016102709691,114.488240309573
2020-06-01,122.4000015258789,123.84649658203125,122.20850372314453,123.552001953125,58578000,122.01955108642578,112.50165023803712,58.620992351521295,120.17170066833496,124.99987951952215,115.34352181714777
2020-06-02,123.3499984741211,123.67649841308594,122.2655029296875,123.62049865722656,50598000,122.25030059814453,113.12797027587891,68.6743699345502,120.56275062561035,125.16134058279592,115.96416066842478
2020-06-03,123.40049743652344,124.4000015258789,123.05850219726562,123.91999816894531,53420000,122.39565048217773,113.70354019165039,68.16147547110558,120.9642505645752,125.2355958107557,116.6929053183947
2020-06-04,123.87149810791016,125.37699890136719,122.50050354003906,123.02999877929688,58974000,122.20895004272461,114.22404022216797,61.91741715331927,121.23760032653809,125.28638925591937,117.1888113971568
2020-06-05,122.22550201416016,124.43250274658203,121.85649871826172,124.1500015258789,66128000,122.39025039672852,114.82120025634765,62.102483524299295,121.52607536315918,125.53973603886608,117.51241468745228
2020-06-08,125.01000213623047,126.5,124.36699676513672,126.2030029296875,79414000,122.8261505126953,115.38977035522461,64.95046539575434,121.88720054626465,126.22322972514176,117.55117136738754
2020-06-09,126.47200012207031,131.32150268554688,126.25,130.04299926757812,103520000,123.72115020751953,116.09053039550781,69.8957437200407,122.36685066223144,127.9705274977578,116.76317382670508
2020-06-10,132.25,136.11749267578125,131.31300354003906,132.37249755859375,98920000,124.90644989013671,116.77403030395507,69.73519580348028,123.09310035705566,129.87225372739618,116.31394698671515
2020-06-11,130.1750030517578,133.56900024414062,126.8115005493164,127.89800262451172,116002000,125.69075012207031,117.3822703552246,63.33319187202337,123.56820030212403,130.29294395748127,116.84345664676678
2020-06-12,130.0605010986328,131.07400512695312,125.1675033569336,127.2509994506836,108722000,126.20400009155273,118.01959030151367,62.86890425485553,123.9586254119873,130.58073018850445,117.33652063547014
2020-06-15,126.33000183105469,129.1999969482422,125.4000015258789,128.63400268554688,77302000,126.71220016479492,118.67344039916992,67.42375364811286,124.36587562561036,131.09056817341317,117.64118307780754
2020-06-16,131.0,131.0,128.8000030517578,130.7635040283203,71712000,127.4265007019043,119.38212051391602,72.08140126156694,124.83840065002441,131.97534825174506,117.70145304830375
2020-06-17,132.375,132.75,131.59100341796875,132.0489959716797,59186000,128.23940048217773,120.02551040649413,74.96981373621922,125.31752548217773,133.04610071683774,117.58895024751772
2020-06-18,132.35049438476562,132.98199462890625,131.8054962158203,132.69900512695312,49756000,129.20630111694337,120.66789047241211,73.4045727424371,125.70762557983399,134.1054636225452,117.30978753712279
2020-06-19,133.9040069580078,134.8715057373047,132.9499969482422,133.75050354003906,115540000,130.16635131835938,121.29990051269532,72.94737788984199,126.27830085754394,135.24374149970697,117.31286021538091
2020-06-22,134.22500610351562,135.75,133.4499969482422,135.6909942626953,64176000,131.11515045166016,121.9709603881836,75.04928780468033,126.97065048217773,136.60774631848,117.33355464587545
2020-06-23,136.30099487304688,139.15550231933594,135.90199279785156,138.2205047607422,84634000,131.93290100097656,122.5665005493164,77.1630021267876,127.82702560424805,138.27483658746223,117.37921462103387
2020-06-24,139.0,139.8000030517578,136.0500030517578,136.72000122070312,90532000,132.3676513671875,123.01758056640625,75.41397402029406,128.6370506286621,139.21067091072135,118.06343034660287
2020-06-25,136.9774932861328,137.81149291992188,135.60699462890625,137.72900390625,59374000,133.35075149536132,123.46448059082032,75.31223112028887,129.52075080871583,140.02839588878192,119.01310572864973
2020-06-26,138.7530059814453,139.1284942626953,134.39999389648438,134.64349365234375,130016000,134.09000091552736,123.74916046142579,65.15048432271236,130.14700050354003,140.28349812714183,120.01050287993822
2020-06-29,134.50050354003906,134.83999633789062,131.50399780273438,134.0189971923828,84468000,134.62850036621094,124.05454040527344,58.06817281063755,130.67035026550292,140.4476195792531,120.89308095175275
2020-06-30,134.2534942626953,138.48150634765625,133.75149536132812,137.9409942626953,75394000,135.34624938964845,124.41975036621093,60.61373078001412,131.38637504577636,141.08699091418478,121.68575917736793
2020-07-01,137.89950561523438,144.75,137.6999969482422,143.93499755859375,127268000,136.53484954833985,124.97033035278321,78.89338127451366,132.3871250152588,142.93701039602212,121.83723963449545
2020-07-02,145.60049438476562,147.7779998779297,143.55499267578125,144.51499938964844,131868000,137.71644897460936,125.4971403503418,81.17931585449568,133.46137504577638,144.36887753605504,122.55387255549772
2020-07-06,146.74850463867188,152.99400329589844,146.5,152.8520050048828,137612000,139.62659912109376,126.15473037719727,84.95768694195814,134.89647521972657,147.98105234767482,121.81189809177833
2020-07-07,152.92750549316406,153.4774932861328,149.5,150.00599670410156,105150000,141.05809936523437,126.74463027954101,77.21284731513211,136.08662490844728,150.13632096681692,122.03692885007764
2020-07-08,151.1304931640625,154.19850158691406,150.6215057373047,154.0554962158203,100752000,142.6415985107422,127.44974014282226,78.86511979415596,137.28724975585936,153.1494606027561,121.42503890896263
2020-07-09,155.79949951171875,159.69400024414062,153.6999969482422,159.13150024414062,127774000,144.88274841308595,128.31829010009767,81.06377301432002,138.6251998901367,157.04921459930412,120.2011851809693
2020-07-10,159.58799743652344,160.75,156.78500366210938,160.0,109720000,147.10984802246094,129.14558013916016,80.98197186081617,140.23029975891114,160.24420501607705,120.21639450174524
2020-07-13,162.55299377441406,167.21449279785156,153.41949462890625,155.1999969482422,154408000,149.16549835205078,129.77558013916016,71.57023449288586,141.62774963378905,161.72862781149715,121.52687145608095
2020-07-14,154.4499969482422,156.36900329589844,147.5,154.1999969482422,144638000,151.18359832763673,130.5735400390625,68.2862954061452,142.90604934692382,162.77805097495022,123.03404771889741
2020-07-15,154.01150512695312,154.91749572753906,148.65899658203125,150.44349670410156,115778000,152.43384857177733,131.26641998291015,64.93355157917739,143.8900489807129,163.1706076732475,124.60949028817828
2020-07-16,148.55299377441406,151.60000610351562,145.9114990234375,149.9949951171875,127884000,153.03984832763672,131.94851989746093,63.51236321460389,144.78734893798827,163.4066463316364,126.16805154434014
2020-07-17,150.4499969482422,151.1999969482422,147.42250061035156,148.09849548339844,95226000,153.39819793701173,132.55922973632812,65.2209276513683,145.55732345581055,163.32601288114674,127.78863403047436
2020-07-20,150.00999450683594,160.0679931640625,149.7010040283203,159.8419952392578,151964000,154.09719696044922,133.38845962524414,73.34049223765503,146.86189804077148,164.81102259341273,128.91277348813023
2020-07-21,161.62449645996094,162.0290069580078,155.28599548339844,156.9145050048828,122426000,154.78804779052734,134.14713973999022,67.463441106067,147.92307357788087,165.59884669801852,130.24730045774322
2020-07-22,156.25,157.5,153.26300048828125,154.99549865722656,82084000,154.88204803466797,134.83804977416992,61.00579790330471,148.76182327270507,166.0875927746534,131.43605377075676
2020-07-23,154.9134979248047,154.9134979248047,148.5,149.32749938964844,113138000,153.90164794921876,135.4676496887207,54.34839436222023,149.39219818115234,165.76440140618078,133.0199949561239
2020-07-24,146.5,151.57899475097656,144.39999389648438,150.44549560546875,112648000,152.94619750976562,136.1086395263672,47.49934119334858,150.02802276611328,165.45340724011308,134.60263829211348
2020-07-27,153.10000610351562,154.89999389648438,150.7884979248047,152.760498046875,83410000,152.7022476196289,136.77499954223632,52.894204472542256,150.93387298583986,164.5805282691867,137.28721770249302
2020-07-28,152.7135009765625,153.85450744628906,149.78799438476562,150.01649475097656,62534000,152.28389739990234,137.36554946899415,45.63643724909926,151.73374786376954,162.84591061993547,140.6215851076036
2020-07-29,151.54949951171875,151.95799255371094,149.8385009765625,151.67649841308594,59482000,152.40719757080078,137.97281936645507,41.30409322793207,152.42052307128907,161.44517687370706,143.39586926887108
2020-07-30,150.6999969482422,154.60000610351562,150.25,152.593994140625,122566000,152.66709747314454,138.57536926269532,41.371107789328164,152.8534729003906,160.94684673463595,144.76009906614527
2020-07-31,162.1999969482422,162.34100341796875,157.5500030517578,158.23399353027344,161710000,153.68064727783204,139.2421090698242,53.467107846590466,153.53942260742187,160.95416108592383,146.1246841289199
2020-08-03,159.02549743652344,159.1999969482422,155.1999969482422,155.59449768066406,101494000,153.25589752197266,139.90725906372072,51.536013886815994,153.67654724121093,161.13904116806077,146.21405331436108
2020-08-04,155.0605010986328,158.36199951171875,155.0605010986328,156.94149780273438,93886000,153.25859680175782,140.609208984375,57.55862888130241,154.02332229614257,161.41184506407973,146.6347995282054
2020-08-05,157.18850708007812,160.67950439453125,156.36500549316406,160.25149536132812,78330000,153.78419647216796,141.39237884521484,61.18594256006763,154.33312225341797,162.22946865155194,146.436775855284
2020-08-06,159.71800231933594,162.37350463867188,158.27149963378906,161.25,78812000,154.97644653320313,142.20698883056642,64.62985274362889,154.43904724121094,162.65671402424059,146.2213804581813
2020-08-07,161.20050048828125,162.04049682617188,157.0334930419922,158.3730010986328,78722000,155.76919708251953,142.97334884643556,47.96431030312053,154.3576972961426,162.37330268144083,146.34209191084435
2020-08-10,158.5155029296875,158.62550354003906,155.0760040283203,157.4080047607422,63346000,156.23394775390625,143.67913894653321,50.72321432564546,154.46809768676758,162.59263243348667,146.34356294004849
2020-08-11,155.66000366210938,157.96099853515625,153.64999389648438,154.0334930419922,74362000,156.63564758300782,144.28876876831055,48.64788121016841,154.45977249145508,162.58580505812546,146.3337399247847
2020-08-12,155.39999389648438,158.71949768066406,155.0709991455078,158.11199951171875,70442000,157.2791976928711,144.97859878540038,62.92426979237242,154.84319763183595,162.89463646103033,146.79175880264157
2020-08-13,159.14950561523438,160.87600708007812,157.75,158.05099487304688,62980000,157.82489776611328,145.66121871948243,61.54884894746744,155.2459976196289,163.07928500119664,147.41271023806115
2020-08-14,158.90899658203125,158.91200256347656,156.0,157.4010009765625,55034000,157.7415985107422,146.34863876342774,57.42183305512441,155.71112289428712,162.82955383418633,148.5926919543879
2020-08-17,158.656005859375,159.74850463867188,157.70899963378906,159.12049865722656,53824000,158.09419860839844,147.0480487060547,65.05390885905783,155.67504806518554,162.71218249043838,148.6379136399327
2020-08-18,160.60000610351562,166.0,160.29100036621094,165.62449645996094,106920000,158.9624984741211,147.83647857666017,69.8791371011868,156.11054763793945,164.43158074261407,147.78951453326482
2020-08-19,165.15049743652344,165.7949981689453,162.8000030517578,163.0240020751953,83702000,159.2397491455078,148.4960986328125,64.18469754892337,156.5119728088379,165.36418319391822,147.65976242375757
2020-08-20,162.60000610351562,165.63099670410156,161.89999389648438,164.86849975585938,66650000,159.60159912109376,149.14601867675782,60.06158220826782,157.28902282714844,166.21393162537703,148.36411402891986
2020-08-21,164.75,165.72000122070312,163.76950073242188,164.23599243164062,71518000,160.18789825439453,149.8727784729004,63.95477141022463,157.97854766845703,166.80761590010314,149.1494794368109
2020-08-24,165.50750732421875,169.01600646972656,162.8780059814453,165.3730010986328,93326000,160.9843978881836,150.63521850585937,63.7086390423326,158.60917282104492,167.66769896759547,149.55064667449437
2020-08-25,164.74949645996094,167.8699951171875,163.35000610351562,167.32449340820312,79856000,162.3134979248047,151.4090283203125,62.0313585268843,159.47457275390624,168.38245940027866,150.56668610753383
2020-08-26,167.5554962158203,172.58700561523438,167.22850036621094,172.09249877929688,130174000,163.7115478515625,152.23560821533204,66.34702982050277,160.4953727722168,170.2769456906832,150.7137998537504
2020-08-27,172.50250244140625,172.64999389648438,168.89999389648438,170.0,85296000,164.9064483642578,152.99462829589845,67.95452949611945,161.36567306518555,171.28358619528632,151.44775993508478
2020-08-28,171.14999389648438,171.6685028076172,169.3249969482422,170.08999633789062,57940000,166.17534790039062,153.7424481201172,70.12758113130235,161.9584732055664,172.48675005558607,151.43019635554674
2020-08-31,170.44949340820312,174.75,170.25,172.54800415039062,83718000,167.51809844970703,154.51839813232422,80.26482315773404,162.80614852905273,173.89221209756798,151.7200849605375
2020-09-01,174.47900390625,175.69349670410156,173.35000610351562,174.95599365234375,68644000,168.4512481689453,155.3036981201172,79.1247340515349,163.7068733215332,175.6785709209548,151.73517572211162
2020-09-02,177.35000610351562,177.6125030517578,174.33450317382812,176.57249450683594,78630000,169.80609741210938,156.07073791503908,80.39052700364789,164.5229232788086,177.670211589871,151.3756349677462
2020-09-03,174.25,174.42050170898438,165.14999389648438,168.39999389648438,163222000,170.15924682617188,156.7043377685547,64.47426547364701,164.88042297363282,178.04182332575442,151.71902262151121
2020-09-04,165.89999389648438,169.0749969482422,155.55650329589844,164.7310028076172,175636000,170.20874786376953,157.24437774658202,57.02287644367298,165.19832305908204,178.00014249372853,152.39650362443555
2020-09-08,157.1999969482422,162.54249572753906,156.5,157.49200439453125,121884000,169.42064819335937,157.70134796142577,40.004186092046766,165.2025230407715,177.99363174832686,152.41141433321613
2020-09-09,160.14950561523438,165.15899658203125,159.25,163.4304962158203,103774000,169.0312484741211,158.28957794189452,50.46174165346497,165.6723731994629,177.3805517073772,153.96419469154858
2020-09-10,165.36099243164062,167.4945068359375,158.52749633789062,158.7554931640625,106614000,167.69754791259766,158.70586791992187,43.475700517550806,165.70454788208008,177.32848084992384,154.08061491423632
2020-09-11,160.4344940185547,160.86700439453125,154.19900512695312,155.81100463867188,101880000,166.27864837646484,158.94338806152345,41.43104923165934,165.59254837036133,177.56492517549066,153.620171565232
2020-09-14,158.64700317382812,159.3695068359375,154.8000030517578,155.14849853515625,90592000,164.7844985961914,159.1560580444336,39.49943130727868,165.47992324829102,177.81368197125147,153.14616452533056
2020-09-15,156.80799865722656,158.75100708007812,155.4459991455078,157.80650329589844,80430000,163.3103485107422,159.25514801025392,40.36484311017182,165.41422348022462,177.90363275004262,152.92481421040662
2020-09-16,158.99949645996094,159.36199951171875,153.70750427246094,153.90499877929688,90244000,161.2052490234375,159.33312805175783,31.259846184130012,164.8282485961914,178.33443502092916,151.32206217145364
2020-09-17,150.46249389648438,151.47149658203125,148.62750244140625,150.43649291992188,128982000,158.5916488647461,159.26074798583986,30.39787251738656,164.19887313842773,179.1544293836154,149.24331689324006
2020-09-18,151.58700561523438,151.88999938964844,145.27699279785156,147.74549865722656,177852000,156.5261993408203,159.03302795410156,28.7205341311316,163.34272308349608,180.00046300124382,146.68498316574835
2020-09-21,145.3249969482422,148.10000610351562,143.5500030517578,148.02349853515625,122358000,154.8554489135742,158.79349792480468,25.632653655288436,162.53209838867187,180.53075262936878,144.53344414797496
2020-09-22,151.69200134277344,156.69949340820312,150.00999450683594,156.44949340820312,138976000,154.7511978149414,158.8184878540039,33.576197143808926,162.0859230041504,180.22988409565497,143.94196191264584
2020-09-23,156.02149963378906,156.35000610351562,149.61900329589844,149.9929962158203,113054000,153.4074478149414,158.73434783935548,28.277795568750804,161.21934814453124,179.95570743875612,142.48298885030636
2020-09-24,148.88949584960938,153.46499633789062,148.25,150.989501953125,110588000,152.63084869384767,158.74526794433595,33.88051326302441,160.16419830322266,178.69809630963312,141.6303002968122
2020-09-25,152.7429962158203,155.07699584960938,149.9499969482422,154.75650024414062,92304000,152.52539825439453,158.840498046875,40.78184575457157,159.4020233154297,177.48098766496935,141.32305896589003
2020-09-28,157.4425048828125,158.7519989013672,155.85850524902344,158.70249938964844,84484000,152.88079833984375,159.052578125,51.191209456519225,158.83264846801757,176.197497013757,141.46779992227815
2020-09-29,158.76950073242188,159.41299438476562,156.6269989013672,157.24400329589844,69916000,152.82454833984374,159.0006182861328,43.323375874845624,158.06744842529298,174.19201303767312,141.94288381291284
2020-09-30,157.0570068359375,160.6439971923828,156.69949340820312,157.43649291992188,97922000,153.17769775390624,159.01105804443358,48.4240199760509,157.19147338867188,171.2202860208556,143.16266075648815
2020-10-01,160.39999389648438,161.1999969482422,158.60000610351562,161.06300354003906,99438000,154.24034881591797,159.13240814208984,56.17460796410424,156.41599884033204,167.29498460967196,145.53701307099212
2020-10-02,157.68150329589844,159.7899932861328,156.14999389648438,156.25,112262000,155.0907989501953,159.2708581542969,51.17985556951714,155.80849914550782,165.11275821021357,146.50424008080208
2020-10-05,157.29200744628906,160.12649536132812,157.04249572753906,159.9600067138672,75506000,156.2844497680664,159.46114837646485,52.255851095797745,155.5699493408203,164.12552244394055,147.01437623770005
2020-10-06,158.25,159.10000610351562,154.5,154.9980010986328,101738000,156.13930053710936,159.5058984375,51.12006287150527,155.44524917602538,163.95544769401064,146.93505065804013
2020-10-07,156.75,160.0,156.6195068359375,159.7845001220703,86188000,157.1184509277344,159.70125854492187,59.32748661772851,155.2629493713379,163.1890792225144,147.33681952016138
2020-10-08,161.24949645996094,161.6645050048828,158.74949645996094,159.52749633789062,63482000,157.97225036621094,159.85827850341798,62.35631678079177,155.3015495300293,163.30642288416664,147.29667617589195
2020-10-09,160.5,164.44949340820312,159.89149475097656,164.33250427246094,98158000,158.92985076904296,160.09304870605467,65.62074981797201,155.72762451171874,164.69585251220838,146.7593965112291
2020-10-12,167.4969940185547,174.81199645996094,166.9774932861328,172.14649963378906,167284000,160.27425079345704,160.371298828125,65.21292526121177,156.5775245666504,168.15641425332265,144.99863487997814
2020-10-13,173.39950561523438,174.61900329589844,171.21099853515625,172.18150329589844,114894000,161.76800079345702,160.70303894042968,74.56136854230921,157.2962745666504,170.81801139453708,143.7745377387637
2020-10-14,172.35000610351562,173.24400329589844,167.0,168.1855010986328,116254000,162.84290161132813,160.92791900634765,67.84964544848351,158.0102996826172,172.26627060656998,143.7543287586644
2020-10-15,164.60049438476562,167.79400634765625,164.0,166.9324951171875,104468000,163.42985076904296,161.06153900146484,63.33477938856596,158.83509979248046,173.15470340538747,144.51549617957346
2020-10-16,168.1614990234375,169.98300170898438,158.0,163.635498046875,129488000,164.16840057373048,161.10924896240235,55.48037558717281,159.62959976196288,173.09638105424938,146.16281846967638
2020-10-19,164.98049926757812,166.4499969482422,159.63699340820312,160.36050415039062,104472000,164.2084503173828,161.1489990234375,53.32799315379423,160.2464500427246,172.55524016188608,147.93765992356313
2020-10-20,161.11399841308594,163.3000030517578,159.60049438476562,160.85049438476562,90194000,164.7936996459961,161.21784881591796,53.622665118336506,160.46650009155275,172.6461599419701,148.2868402411354
2020-10-21,160.625,161.69400024414062,158.0,159.2469940185547,91854000,164.73994903564454,161.32211883544923,47.98655242908254,160.92919998168946,172.09442446810093,149.763975495278
